feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
0.031806,0.243898,0.191575,0.308777,-0.513345,-0.103106,-1.484534,-1.128159,0
0.419889,-0.279306,-2.056769,-1.245319,-0.440459,0.980776,-1.139970,0.812292,0
-0.754831,-0.833071,1.135015,0.076879,-0.113930,1.351746,-1.193045,-0.070994,1
0.191684,-1.264349,-2.778721,0.219585,-0.798103,-1.141439,0.326306,0.333353,0
-1.002331,0.101369,-0.932792,0.119209,0.308102,-0.000713,-0.328611,0.239894,0
-0.513866,-1.203124,0.628853,0.092611,-1.080367,-0.267770,0.919567,0.529018,1
0.865351,-0.755219,0.364502,0.399481,1.284035,-1.056816,1.378398,0.590414,1
1.058730,2.222663,0.736222,-0.284378,0.479482,0.090736,-0.472120,1.413466,0
1.434635,-1.034216,0.082098,0.292745,-0.897838,-0.682043,-0.704288,2.116259,1
1.387180,2.161930,-1.126053,-0.647982,-0.593722,-0.352279,-2.133540,0.080322,0
0.801865,0.968441,1.903182,-0.617908,0.009494,1.267079,-0.249740,0.553650,1
-1.686512,-1.354177,0.742135,-0.156709,-1.104996,0.330260,0.303292,0.906071,1
-0.586164,-0.750508,-0.422938,0.456459,1.346652,-0.216665,1.075878,1.126176,0
-0.795546,-1.589026,-1.287481,1.003373,-0.193488,-0.577358,-0.777574,-0.808113,1
-0.559315,0.744888,1.024595,-1.471886,-0.861308,-1.723110,-1.082439,0.941509,0
0.870464,0.676455,-2.150913,-0.317100,0.922014,0.410747,0.371567,-1.363285,0
-0.048900,1.686515,0.309443,2.026459,-0.681731,0.904402,0.247939,0.790950,1
0.368673,1.401495,0.269059,0.288137,-0.840468,0.181587,0.471678,1.566929,1
1.093992,0.104287,-0.713907,-0.509730,1.020474,0.227003,-1.622358,2.130348,0
1.745108,-0.463313,-0.233697,0.154453,-0.406350,-0.423486,-0.159148,0.859044,1
1.311815,-0.066400,1.999218,-1.507916,0.071728,-1.438886,-1.709386,0.292990,0
-0.512806,-1.030405,0.622418,-0.350851,-1.487637,-1.596822,-0.748503,0.200403,1
0.565595,0.172736,0.832297,-0.219405,-1.037860,0.418460,-0.744265,-0.318784,1
-0.883209,0.015769,-0.045139,-0.422356,-0.130538,0.282769,-0.252596,-0.184865,0
-0.514499,-0.894948,-0.668547,-0.086789,-0.749800,0.180632,-0.214316,-0.424020,1
0.504621,-0.067335,-0.037951,1.893363,-0.153247,-0.428313,0.403078,1.260092,1
0.069881,-1.844570,0.631540,-0.262913,0.435850,0.411763,0.252155,2.131388,1
-0.607665,-0.446216,0.593970,-0.951036,-1.281204,0.174993,-1.057575,-1.082274,0
-1.460447,0.423263,-0.214066,-0.862771,-0.511158,-0.228286,0.949634,0.277279,0
0.198834,-2.133315,1.074005,0.129412,-0.211140,-0.390464,0.876044,-0.203467,1
0.520634,-0.830960,0.210561,0.422078,1.694963,0.161933,0.193114,1.592895,1
-0.403776,-0.683626,1.569201,-0.070172,-0.846534,-0.894199,0.278757,-1.748452,1
0.833750,-2.087159,-2.036759,-1.499363,0.566805,-0.232677,0.668126,-0.035873,0
-0.478714,-1.786885,0.679852,-0.284685,-0.612260,1.604179,-1.199057,-0.321741,1
-0.274573,1.004936,1.258154,-0.474598,0.162905,-0.348413,0.045887,1.620502,1
0.605496,0.978940,0.323915,-0.968152,-0.289773,-0.760948,-0.329428,1.489652,0
-0.972598,0.052365,-0.040801,0.323471,-0.242700,0.805453,0.183757,0.161833,0
0.024073,-0.691823,0.833334,-0.217889,-0.035433,1.409812,1.043960,-1.093378,1
0.009093,-1.182719,0.499509,-1.833706,1.264217,-0.995053,-0.511853,-0.988047,0
-0.273959,0.831628,-1.792622,1.581349,0.536890,-1.006235,-0.901071,0.267368,1
-1.725668,1.717645,0.657661,1.106012,1.031858,1.318770,-1.626847,0.111747,1
1.941243,0.258102,1.605404,1.255002,-1.195203,-0.064578,0.405773,-0.409739,1
1.123770,-0.487843,1.117578,0.238836,-0.246979,0.399231,1.755276,-1.540836,1
0.763660,-0.226241,-0.425944,-0.514912,0.889485,-1.053295,0.181882,-1.954380,0
1.569877,-1.032967,0.101499,0.741819,-1.390231,0.359219,-0.728180,-0.574489,1
-0.044712,0.577010,0.370203,-0.230041,-1.903118,0.710344,0.190707,0.084212,0
-0.038872,0.463151,2.609279,-0.551372,-0.235538,-1.106467,-0.034258,-1.707452,0
-0.046653,-0.463759,-0.754285,-0.361009,-0.432468,0.677661,-0.125572,0.376743,0
1.710561,-0.868165,1.077112,-1.510664,-0.358906,-0.159834,-0.217565,-1.888301,1
-0.254011,-0.140556,-1.148392,2.401401,-1.895419,-1.417746,0.490930,-0.782256,1
-0.239775,-0.288022,1.297681,-0.942006,0.361382,-1.053631,0.304837,1.052171,1
-1.142492,1.006831,0.023621,0.023152,0.716778,0.184773,1.020088,-0.746256,0
1.993959,0.260861,-1.256982,-1.025562,-0.706746,-0.612592,-0.204627,0.325884,0
-0.285822,1.259012,-0.787089,-1.427150,-1.124552,1.771567,-0.458773,1.107296,1
-1.073965,-0.938821,0.897514,-1.043464,-0.063434,0.073476,0.679392,-1.224118,0
-0.123555,0.427752,-3.033952,-2.073454,0.500645,-0.119778,0.090785,-0.426623,0
-0.632948,0.491715,-0.164624,-0.421403,-0.342584,0.942193,0.958592,0.950625,0
0.837608,0.653158,-0.093754,-0.702888,-0.137817,0.843931,0.075776,0.657668,0
-0.777590,-0.118077,-0.359054,-0.079891,-0.478457,0.663958,0.685310,-1.571589,0
-1.280595,-0.018981,-0.336639,1.133145,1.213159,1.613153,-2.544846,0.092561,1
-0.967601,-0.959102,1.745452,1.966048,-0.789563,-0.051550,0.978628,-0.117686,1
0.633064,0.168806,0.831941,-0.686475,-0.547299,-1.109484,-1.866408,2.093154,1
-0.037011,1.863682,1.115887,0.705876,0.406454,0.208909,0.494062,-0.164846,1
-1.197977,0.094845,-0.341035,1.398542,-1.207274,-1.087020,0.025466,1.528019,1
-2.247774,-0.371667,-0.217400,-0.447788,-0.281412,-1.529561,-0.820879,1.509671,0
-0.490674,-0.132179,0.812125,0.710289,-0.596284,0.127044,-0.947573,0.019400,1
0.028763,-2.831917,-0.304249,-0.190478,0.164635,0.271708,-1.061961,-0.904426,1
-0.230965,0.101591,0.555069,1.148003,0.208358,-0.839370,0.461853,0.827230,1
-0.456194,-0.094338,1.347446,0.253512,0.226202,-0.228180,-0.215830,-0.694690,0
-1.746468,0.019812,0.582157,2.176889,-0.455778,1.106353,-0.577703,0.909829,1
0.763603,0.341859,1.988504,0.541253,-0.251145,0.329562,-0.417544,0.530379,1
0.562615,1.016253,0.704303,1.013004,0.372824,0.277956,-0.729137,0.329128,1
0.022413,-0.082036,-1.169435,-0.413172,-0.533255,-2.371760,-0.243075,-0.668559,0
1.088366,-0.409309,-0.142323,-0.358428,-0.974392,0.482269,0.156626,1.785860,1
-2.219260,1.842081,0.774792,1.410392,0.638913,-0.244358,0.519714,0.013799,0
0.904254,-0.487819,0.072859,-0.339316,-0.423446,0.896212,0.999396,-1.114468,0
0.554182,0.646328,0.718759,0.913646,1.979213,0.356330,-0.756747,-1.653145,0
0.161106,0.863192,-1.591761,0.195181,0.899598,1.594968,0.588972,-2.890877,0
-1.821537,0.841469,1.649816,-0.326840,1.678120,-1.526248,-0.187782,1.372218,0
0.584499,-0.561019,-0.020442,-0.333724,-0.154989,-0.396815,0.097759,-1.602631,0
0.669475,-0.880074,-0.313636,0.121710,0.315650,-1.259912,-0.468993,0.306234,1
0.092833,0.924062,0.502660,1.219425,1.423224,-1.547590,-1.280008,-0.556853,0
0.707520,-1.121571,-0.858488,-1.124782,0.637392,0.198545,-1.752536,0.804516,1
-0.465096,1.224975,0.368805,-1.944199,1.249148,0.182452,0.651965,0.240048,0
0.398768,-0.418249,1.304384,0.126315,0.030633,1.380457,1.410056,-0.872574,1
1.341870,0.046427,-0.771400,1.026959,-1.101757,0.716477,-0.578840,1.266790,1
-0.520583,-0.687493,0.215400,0.185942,-0.572144,-0.475950,1.400446,1.018283,1
1.305238,-1.517947,1.757318,0.899527,-1.670246,1.350089,-0.167831,1.281889,1
-0.437056,0.873306,-0.682165,-0.319820,-1.253922,-1.555054,-0.132202,-0.701804,0
0.165760,0.717254,-1.034120,-1.355744,-0.153283,-1.422989,-0.492412,-1.186007,0
0.768048,0.753969,1.832331,-1.583334,-0.350599,1.259789,-1.092883,-0.126672,1
1.588142,0.111607,0.800524,0.190438,0.627360,1.067902,0.585060,0.675457,1
-0.810959,-0.807378,-0.636770,-0.543494,-1.488472,0.342878,0.351280,1.587473,1
-1.386951,-1.629929,-0.516648,-0.230815,0.937494,-1.483994,0.671170,-0.123023,0
1.162324,-0.131397,1.392962,-0.039368,-0.319268,0.282886,1.329709,0.145623,1
-1.356273,-1.515725,0.642330,-1.126354,-0.861801,-1.415209,-0.443806,-0.405100,0
-0.303364,-1.012375,1.124892,-0.215240,0.600475,1.035244,-0.377781,0.468007,1
-0.402554,0.580586,1.057643,0.431068,-0.008719,0.069169,-0.084753,2.165062,1
-0.719886,-0.844812,0.483683,0.803356,-1.882493,0.730102,0.938377,0.817792,1
0.226318,-0.717201,-0.516620,1.297317,-0.379635,-0.167527,1.248057,0.207306,1
-0.821695,0.064297,0.391397,0.611694,-0.967371,0.400447,-0.638218,-0.472331,0
-0.775371,0.246837,-0.693182,1.244176,-0.182023,-0.390204,0.659821,-0.248249,0
-0.074233,1.982441,-0.183284,2.012136,-0.937704,0.381749,-1.074826,-0.569844,0
-0.380547,-0.019829,-0.439781,0.176314,-0.013474,1.746814,0.600960,-0.039088,1
-1.925929,0.057719,0.596560,0.074673,0.330571,0.026460,-0.462462,1.066143,0
-0.282785,-1.848732,-1.185858,-0.343499,-0.656350,-0.794521,0.821735,1.751003,1
0.357818,1.106762,0.271834,-0.751582,-0.373559,-0.229106,0.034901,0.643265,0
-0.052275,-0.498509,-1.231043,0.017110,-3.296238,-1.677633,2.903800,-1.146883,1
1.239865,0.732332,0.212265,0.160450,1.079727,0.630994,0.260409,0.737166,1
-1.081164,-1.390933,-2.927870,-0.781467,-0.753027,-1.512986,-0.370249,0.923483,0
0.087898,-0.459578,0.823899,0.858878,0.512976,1.176710,-0.507561,2.342307,1
0.748462,-1.635370,0.502644,-1.008519,0.049242,1.041386,1.031894,1.345048,1
-0.927228,-0.147619,-1.335318,1.086511,1.145225,0.048212,-0.562495,-0.042069,0
-0.760012,0.018380,1.348835,-1.376192,0.639463,-1.559848,0.792727,-0.446957,0
-0.015719,0.840947,1.083166,-0.366575,-0.040765,-0.580965,-0.344431,-0.364851,1
0.513822,2.159032,-1.420259,-0.107718,0.117806,-0.148244,-1.467112,1.636671,1
0.184292,1.727038,0.078882,-0.726093,-1.792800,-0.093146,-0.970814,-0.739732,0
0.344319,-1.330535,-0.205882,-1.377808,0.351096,-1.325519,-0.563476,-1.628575,0
2.133507,-1.993843,0.807800,-1.518383,-0.466583,-1.178729,0.007003,0.464765,1
-0.640303,-1.301876,-0.417078,-0.668009,0.318081,-0.510974,1.457980,0.659990,0
-1.002534,0.341147,-1.131353,-1.241179,0.202045,-1.808508,-0.410437,-2.639211,0
0.344938,-0.734714,1.731134,-1.109603,0.629827,-0.944311,-0.117748,0.805798,1
0.517717,-0.163840,2.198770,-1.537972,0.206954,-0.782796,2.046329,0.248139,0
0.350751,-0.859816,-1.652950,0.314361,-0.541940,-0.445385,-0.012433,-0.847531,0
-0.361547,1.437032,0.487076,0.596379,1.230328,0.474648,-1.353736,-0.814720,0
1.135570,-1.848680,-0.846825,0.355135,0.751659,-1.282474,-0.429817,1.449030,1
1.054370,-0.384883,0.467124,1.629417,-1.360434,-1.416345,-0.728659,-0.243380,1
0.206775,-0.496966,-0.276031,-0.009669,0.502075,1.203063,0.206863,-0.079354,0
-1.138655,-0.922994,-0.482676,2.085772,-1.114802,1.577275,0.091563,2.462360,1
-0.572250,0.551891,0.817929,-0.652416,0.624085,-0.382443,0.451575,-0.358621,0
-0.957913,1.254239,-2.436688,1.185526,1.136757,-1.073748,1.196927,-1.861312,0
-0.437643,0.863687,0.400448,-0.656791,1.230981,1.673348,0.078516,0.935855,0
0.772547,-1.185074,0.888353,1.185969,0.129470,1.379562,-2.137728,1.292883,1
0.250644,0.892892,-0.243866,0.055865,1.236348,-1.144397,-2.082388,0.784123,0
-1.532187,0.045131,-0.201169,-0.391695,0.593826,0.194051,-0.211093,0.598127,0
0.479465,-1.664313,-0.258149,0.239560,0.374828,-0.055451,-0.402990,0.739905,1
0.258945,-1.159454,-0.957728,-0.141467,1.826343,0.321162,-1.439496,1.198634,1
0.656988,0.221495,0.324455,2.170095,-0.931707,1.253881,-0.000090,-0.146149,1
0.676066,1.263899,-1.411729,0.526826,0.805522,0.217657,1.288097,1.104477,0
0.107532,-0.821456,-0.107097,-0.047924,0.038430,0.254197,0.101482,1.994030,1
1.160573,-0.451192,-0.196042,-0.427517,-1.265682,0.535555,-1.223237,0.786774,1
1.214971,-1.054698,0.069127,-0.332040,-0.054975,0.075468,1.583970,0.572369,0
-1.255768,-1.035116,0.342958,-2.605525,-0.763663,0.651244,0.006893,-0.227210,0
0.155279,-0.216459,-1.975181,-1.532602,-0.066788,1.290149,0.700710,1.249526,0
-1.027792,-0.070831,0.285998,0.598136,0.333380,-1.157204,1.341572,0.330695,1
-1.268923,0.605042,-0.188714,-1.108580,-0.057944,0.397594,0.680275,0.235835,0
-0.904189,-1.173831,-0.024962,2.461647,-0.978436,0.511582,1.299008,-0.637956,1
0.353201,-0.135919,0.355147,-0.185976,-1.649747,-0.402828,-0.294280,-0.022176,1
-1.025896,-0.985999,0.849003,0.432785,-0.052029,-0.482782,1.002512,0.247938,1
-1.126484,1.658740,0.935567,0.854028,-1.298688,0.446247,1.606167,0.613946,1
0.259286,-0.072058,0.864991,1.378470,0.060873,-0.787552,1.740485,0.904178,1
-0.405116,1.413055,0.835699,-1.115097,-1.522548,0.070027,-1.180023,1.101197,0
-1.146563,-1.337894,-2.027307,-1.244327,-0.287791,2.109943,0.665250,-0.638205,0
0.242446,1.237557,-0.319536,-0.273561,-1.665846,0.726259,1.292546,-0.646382,0
-1.059473,1.237512,-0.832633,-0.282531,1.654759,0.598913,0.045885,-1.901988,0
-0.352122,-0.816538,0.195143,0.302815,-0.605010,1.090824,0.099907,0.228815,1
-0.990634,-0.762470,1.159322,0.548642,-0.843341,-0.122107,0.097838,0.573806,1
0.100835,-0.369300,-0.714075,-0.604277,-0.482276,-0.018458,-0.675393,-1.353816,0
-2.163621,-0.424157,1.766729,-0.153881,-0.497067,0.610645,-0.367241,-0.374051,0
0.399361,-1.712777,1.468136,0.427989,-1.154858,-0.473664,0.740537,0.458839,1
-0.038321,0.122966,0.970560,-0.121676,0.169795,-1.085448,0.401504,-0.080714,1
0.240971,0.789021,-0.451085,-0.177600,-0.364654,0.374662,0.201223,0.575108,0
-0.429470,-0.083815,0.202398,-1.172009,0.287305,-1.388844,-0.559986,-0.247647,0
0.322748,-0.601732,2.409286,1.608709,0.509610,0.340550,0.319281,0.623129,1
-0.869452,-0.512917,-0.323420,0.445156,-0.322797,-0.908865,-1.489416,-1.094418,1
0.481633,1.268338,-0.576050,0.362091,1.046702,1.196535,0.109824,0.493378,0
-0.672221,-0.163645,-0.748291,-0.432075,-0.096050,-0.313599,0.592959,-0.916495,0
0.733728,1.824769,1.240142,0.185704,1.011375,0.991074,0.486098,0.624417,1
-1.367960,-0.414764,0.438043,0.550332,-0.587002,-0.450268,1.516848,0.266466,0
-1.332420,0.200374,0.837780,-1.118961,-0.813338,-0.891272,-0.903528,0.075251,0
1.234184,0.466261,1.752001,1.055789,0.543969,-0.143319,1.366705,-0.296780,1
0.035288,-0.135313,0.347532,0.007731,0.186716,-1.086582,0.365553,0.260974,0
-1.798813,0.004746,-1.011180,1.331467,0.162140,-0.917313,-0.056821,-0.928698,0
0.923097,-0.151747,-0.746315,-1.818617,0.027422,-1.783596,-1.268154,-0.232857,0
-0.816907,-2.086406,-1.218389,-0.823240,-1.175416,-0.381400,0.787846,-0.304730,1
1.096751,-0.317793,-1.385830,0.684488,0.008739,-0.735895,-0.683761,-0.479540,1
-0.998411,-2.503168,1.159683,0.754875,-1.042028,-0.900558,-1.188089,-0.040360,1
-0.135735,0.573526,-1.368682,1.195982,-3.307325,0.622317,0.299431,0.207410,1
0.170735,1.140098,1.230761,-1.024066,-1.808125,-1.098505,0.387720,-0.201430,0
-0.176884,0.016079,-0.833950,-0.752943,2.036989,0.703754,-2.647471,1.166728,0
1.548093,-0.434829,-0.086820,0.452887,0.359521,0.685769,-0.797411,-0.378730,1
0.342277,0.203076,-0.471418,-2.790756,-0.240223,-0.793705,0.948655,0.081567,0
0.248746,-1.613573,-0.641844,0.970334,0.331312,-0.129854,1.243242,0.705938,1
-0.167052,-1.708618,0.438587,-1.351655,-0.573912,0.631725,0.213378,-1.378893,0
0.731846,0.468424,-0.773774,0.460635,0.188536,0.344024,-1.514412,-1.961639,0
-1.673974,-0.711391,-0.633877,0.773686,-1.107607,-1.673518,-1.455291,0.522466,1
1.101999,0.655075,0.250274,1.528302,-0.076809,0.098380,0.396789,-0.335739,1
1.203644,0.220590,-1.571942,1.030500,0.936667,0.849661,0.888765,0.677672,1
-1.400231,-0.401822,0.810180,-0.400272,-0.402959,0.554160,-0.074179,-0.953911,0
0.634725,0.554689,-0.919160,0.439559,-1.040234,-0.669486,-0.376618,-1.351996,1
-0.731980,0.217276,-0.230286,0.878810,0.419923,1.241599,0.713924,0.185544,0
0.629657,-0.813347,-1.926824,0.433018,0.478011,-0.462378,1.098529,0.955117,0
0.234045,0.025628,-0.547944,0.905115,0.928128,0.036770,1.412764,1.464020,1
0.848959,0.282889,-0.398482,-0.655559,0.261636,0.076949,3.228892,-0.363630,0
2.566126,-0.365967,-0.472684,-0.540194,1.196008,0.377801,-1.985852,0.169551,1
-0.019091,1.370759,-0.132947,0.663232,0.161884,1.722412,-0.457620,-0.087968,1
0.775558,-0.325443,0.168552,-1.233868,-1.219012,0.090441,1.655393,-0.929598,0
1.204810,-0.513599,0.714163,0.968298,0.295158,2.631821,0.035641,0.471083,1
-0.141330,1.715346,-0.120632,0.428962,-1.178755,0.580456,0.681588,0.694057,0
-0.575796,0.767458,-0.041920,0.000292,-0.406428,1.080662,-0.637743,0.852799,0
1.417034,1.507600,0.906662,-0.239429,0.401667,-1.544874,-0.903694,-0.403736,0
1.697546,0.354039,-0.126495,-1.414938,-0.666379,0.041666,0.201550,1.366937,0
-0.532967,0.932360,0.169654,-0.409371,-0.267228,-1.544535,-2.404736,0.570771,0
-1.526546,-0.696641,0.453846,-1.675002,0.016858,2.192980,-0.118642,1.640306,0
-0.035191,-0.435116,-0.968811,0.636267,1.699301,1.322362,-0.520674,0.535523,1
0.610304,1.344048,-0.453373,-0.529741,0.249475,1.455142,0.461627,-0.890940,0
-1.841759,1.159507,0.681712,0.247737,0.237769,-0.837196,-0.522919,0.926459,0
1.618111,-1.487573,-0.541732,-0.896008,1.345924,-0.855570,1.103360,0.699439,1
-0.853834,-0.719378,1.211098,0.288165,0.527775,-0.596254,0.361076,1.345292,1
0.461039,-1.462661,-1.460531,0.179358,-1.322684,1.371042,-1.375834,-0.113594,1
1.338681,-0.505773,-0.626961,-0.667419,0.752594,0.482356,0.169742,1.403507,0
-1.167901,0.679020,0.002828,0.778081,0.564001,0.961935,-0.579599,0.193689,0
0.251335,-0.794147,-0.166910,-1.342139,-0.135820,-0.201306,-1.843732,2.223732,0
0.570143,-1.303964,-0.826202,-1.390146,0.142263,-0.617076,0.511852,-0.183992,0
0.425181,0.261347,-3.027295,-0.134000,0.291077,-1.457912,-0.035844,-0.679092,0
-0.012313,0.485385,0.099692,0.668282,0.633363,-0.693295,0.108728,0.449956,0
2.203748,-0.209637,0.438981,0.507829,0.128064,-0.121888,0.859572,1.164108,1
-0.506842,-0.670220,1.481933,1.976914,-0.831201,1.666095,-0.310354,0.356219,1
-2.065938,-1.020797,-0.204274,-0.098964,-1.914506,0.656657,-0.292373,-1.109986,1
-0.675636,-0.606361,-1.926258,2.349470,0.098302,-1.765857,0.805849,0.875410,1
0.296242,1.434054,0.411879,-1.388789,0.415109,-0.263691,-0.231845,0.985933,0
-1.578318,0.855950,-0.882466,-0.121600,-1.842832,-1.495898,-0.191616,1.143037,0
1.539339,0.293121,0.260519,-0.593675,0.996013,-1.355097,0.297351,0.498313,0
-1.169106,0.583323,-0.380966,1.207336,-2.089594,1.127217,1.069134,-2.114447,0
-0.620258,0.382380,0.501149,-0.721602,0.224629,-0.140278,0.150134,-0.126270,0
-2.412614,-0.868969,-0.559614,1.753337,0.761432,-1.797482,0.071647,0.581733,1
0.087883,-0.198501,0.964489,0.136530,-1.464762,1.265673,0.467627,-0.574091,1
-0.939135,-0.205360,-0.321673,-1.030580,0.198274,-1.231931,0.321198,-0.369514,0
0.705728,-1.336358,0.190205,0.510493,-0.331955,2.435444,-1.561216,1.338557,1
-0.340350,-0.036975,-1.180103,1.127675,-0.347042,-0.994785,-1.148372,-0.429050,1
-1.359312,0.657626,0.103380,-0.671924,-0.526079,0.561539,1.127310,-0.278215,0
0.800173,0.748032,-0.916115,0.674706,0.689673,0.873672,0.508349,-1.088934,0
-0.589564,-0.122815,0.652440,1.360732,-1.021532,-0.102392,-1.026094,0.041050,1
-1.204874,-0.758432,0.020569,-0.968276,-0.553038,0.176496,-2.577984,-0.069607,0
1.226927,1.056475,0.320167,0.923206,-0.677542,-0.395149,0.820896,-0.952214,1
-0.036236,-0.577556,1.173641,-0.798707,-1.072213,1.001908,-0.398407,-1.142688,1
-0.266865,2.240260,0.060166,0.390106,-2.134843,-0.519644,1.125878,-1.456516,0
-0.766432,0.550802,0.931029,0.634004,-1.101383,1.781707,-0.208602,-1.287798,1
1.577600,-1.043339,0.936173,1.940113,-0.417544,-0.847759,-0.034345,-1.045612,1
-1.112136,1.848892,-1.002437,-0.982113,0.122261,-0.323807,-1.447481,0.986316,0
-0.361565,-0.484636,-0.226261,0.727693,-0.245412,1.267877,0.934884,-1.084107,1
-1.347796,-1.305523,0.635001,0.449513,1.611248,1.813794,-0.981839,2.040038,1
0.947616,1.011013,-0.358553,0.516440,-0.965197,-0.778628,-1.165348,-0.273168,0
-1.160250,-0.512509,-1.803192,-1.403763,0.266080,0.313430,0.268591,-1.444983,0
0.799811,-0.208085,-1.122782,0.061871,0.568020,-0.105355,-0.013998,1.418008,1
0.698318,0.937406,-0.537470,-0.660602,-0.355434,0.435025,-0.185820,-0.119373,0
-1.115960,2.186574,-1.772480,0.715213,0.721208,0.134282,0.957244,-0.081486,0
0.184760,-0.966038,-0.168252,-0.382513,1.067812,-0.623836,0.122737,-1.303004,0
-0.068875,-1.096477,0.551719,2.328956,0.628091,0.574028,-0.894328,0.514423,1
1.926003,-1.311538,-0.399188,0.724614,0.776746,0.840154,0.925980,-0.242838,1
0.838847,0.723969,-0.485771,-0.837273,1.097151,-0.400619,0.254250,-0.272642,0
0.994057,-1.976613,0.059253,0.064042,-1.030612,-0.310579,-1.164592,1.628559,1
0.570291,-0.459217,0.047186,-0.276266,-0.848841,0.000929,-0.982106,-0.033111,1
-0.329476,-0.441548,-0.675348,0.235288,0.698194,-0.486222,0.932552,-1.701182,0
-0.058862,0.834156,-0.116733,-0.013512,-0.183188,-0.207760,-1.104685,-0.740466,0
2.052170,0.472698,0.051455,0.098863,1.633269,-0.062094,-0.932476,0.442830,1
-1.112551,-0.533250,0.216005,-0.831820,1.152568,-0.818716,-0.485418,-1.213528,0
1.250259,0.891445,0.084398,-0.274147,0.716426,0.194052,-1.432669,1.036748,0
0.179255,0.078026,-1.657070,-1.229220,-1.128951,-0.368796,-1.077143,0.715584,0
-0.706114,-2.025839,0.442834,0.142706,-1.183724,-0.269799,0.801202,1.416403,1
-1.047039,-0.136668,-0.664256,-0.474595,0.947814,-0.647832,0.366828,-0.683290,0
-0.815821,-2.188650,0.954428,-1.142183,-0.474169,-0.723082,0.836768,-0.137016,1
0.844093,0.443260,1.455295,0.251947,1.795639,1.219154,-0.325312,0.726421,1
-0.254841,-0.751265,2.125051,0.329525,0.088513,1.129194,-1.028027,-0.121032,1
-0.800640,-0.041543,-1.401085,-0.359577,0.437194,-0.633026,-1.171082,-0.550646,0
-0.813655,0.912069,-0.466345,-2.188148,1.469288,-1.079578,-0.589668,0.235446,0
-0.425694,-0.652426,-0.095042,0.091611,-0.341518,-1.831962,-0.233409,-2.658327,0
